Time,Thu Jan  9 12:04:22 2020
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,27.54
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1451,1536
338.1,1408,1493
338.5,1558,1643
339,1441,1520
339.4,1483,1568
339.9,1375,1450
340.3,1578,1662
340.8,1575,1661
341.3,1271,1349
341.7,1482,1561
342.2,1569,1651
342.6,1457,1543
343.1,1534,1620
343.5,1555,1643
344,1558,1640
344.5,1505,1586
344.9,1495,1584
345.4,1488,1578
345.8,1477,1569
346.3,1546,1628
346.7,1527,1616
347.2,1428,1516
347.7,1516,1600
348.1,1493,1575
348.6,1354,1433
349,1565,1649
349.5,1500,1592
349.9,1561,1646
350.4,1437,1514
350.9,1501,1583
351.3,1574,1661
351.8,1526,1612
352.2,1565,1650
352.7,1471,1557
353.1,1475,1560
353.6,1538,1624
354.1,1514,1594
354.5,1428,1509
355,1435,1512
355.4,1524,1604
355.9,1529,1610
356.3,1553,1636
356.8,1511,1592
357.3,1548,1628
357.7,1504,1593
358.2,1567,1651
358.6,1517,1605
359.1,1569,1653
359.5,1521,1606
360,1496,1575
360.5,1551,1639
360.9,1519,1606
361.4,1501,1584
361.8,1565,1650
362.3,1463,1544
362.7,1455,1539
363.2,1502,1584
363.7,1550,1634
364.1,1557,1643
364.6,1543,1628
365,1420,1503
365.5,1367,1450
366,1231,1308
366.4,1441,1528
366.9,1487,1574
367.3,1544,1631
367.8,1575,1660
368.2,1574,1656
368.7,1435,1517
369.2,1504,1582
369.6,1528,1607
370.1,1536,1616
370.5,1526,1616
371,1526,1611
371.5,1428,1501
371.9,1421,1501
372.4,1499,1584
372.8,1513,1602
373.3,1524,1606
373.8,1527,1609
374.2,1557,1640
374.7,1539,1620
375.1,1495,1583
375.6,1559,1647
376,1514,1594
376.5,1460,1545
377,1547,1633
377.4,1557,1639
377.9,1472,1559
378.3,1527,1611
378.8,1593,1672
379.3,1562,1650
379.7,1521,1610
380.2,1524,1610
380.6,1586,1670
381.1,1528,1614
381.6,1541,1631
382,1525,1612
382.5,1539,1622
382.9,1548,1631
383.4,1569,1649
383.9,1492,1576
384.3,1506,1593
384.8,1522,1607
385.2,1479,1560
385.7,1475,1559
386.2,1580,1668
386.6,1516,1605
387.1,1427,1509
