Time,Thu Jan  9 12:04:32 2020
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,27.65
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1451,1533
338.1,1407,1490
338.5,1559,1645
339,1441,1522
339.4,1483,1571
339.9,1374,1457
340.3,1578,1665
340.8,1576,1662
341.3,1270,1349
341.7,1482,1568
342.2,1570,1657
342.6,1457,1544
343.1,1534,1618
343.5,1555,1640
344,1558,1644
344.5,1505,1587
344.9,1495,1583
345.4,1488,1577
345.8,1477,1564
346.3,1546,1633
346.7,1527,1617
347.2,1427,1520
347.7,1516,1599
348.1,1493,1575
348.6,1353,1436
349,1565,1648
349.5,1500,1588
349.9,1561,1647
350.4,1436,1513
350.9,1502,1586
351.3,1574,1660
351.8,1526,1615
352.2,1565,1652
352.7,1471,1554
353.1,1474,1561
353.6,1538,1626
354.1,1514,1601
354.5,1428,1512
355,1435,1514
355.4,1525,1607
355.9,1529,1616
356.3,1554,1638
356.8,1511,1598
357.3,1549,1629
357.7,1504,1591
358.2,1568,1654
358.6,1518,1602
359.1,1570,1654
359.5,1521,1605
360,1496,1571
360.5,1552,1645
360.9,1519,1609
361.4,1501,1587
361.8,1565,1651
362.3,1462,1547
362.7,1455,1538
363.2,1503,1589
363.7,1551,1637
364.1,1558,1641
364.6,1543,1626
365,1420,1502
365.5,1366,1446
366,1230,1302
366.4,1441,1528
366.9,1487,1572
367.3,1545,1627
367.8,1576,1659
368.2,1574,1661
368.7,1434,1518
369.2,1504,1589
369.6,1528,1611
370.1,1537,1622
370.5,1527,1613
371,1526,1614
371.5,1428,1505
371.9,1420,1505
372.4,1499,1587
372.8,1513,1600
373.3,1524,1608
373.8,1528,1612
374.2,1558,1643
374.7,1539,1624
375.1,1495,1577
375.6,1560,1651
376,1514,1594
376.5,1460,1544
377,1547,1631
377.4,1558,1642
377.9,1472,1560
378.3,1527,1613
378.8,1594,1670
379.3,1563,1651
379.7,1521,1608
380.2,1524,1610
380.6,1587,1670
381.1,1528,1616
381.6,1542,1628
382,1525,1613
382.5,1539,1626
382.9,1549,1635
383.4,1570,1649
383.9,1492,1578
384.3,1506,1592
384.8,1522,1611
385.2,1479,1563
385.7,1475,1557
386.2,1581,1667
386.6,1516,1603
387.1,1427,1511
387.5,1549,1643
388,1559,1648
388.5,1410,1497
388.9,1585,1675
389.4,1576,1662
389.8,1548,1638
390.3,1436,1518
390.8,1540,1625
391.2,1519,1603
391.7,1501,1584
392.1,1535,1621
392.6,1495,1584
393.1,1536,1620
393.5,1468,1550
394,1595,1682
394.4,1282,1369
394.9,1545,1626
395.4,1545,1627
395.8,1578,1664
396.3,1560,1650
396.7,1504,1588
397.2,1555,1644
397.7,1490,1565
398.1,1537,1619
398.6,1400,1478
399,1573,1659
399.5,1510,1595
400,1569,1656
400.4,1563,1649
400.9,1561,1652
401.3,1560,1640
401.8,1523,1609
402.3,1516,1600
402.7,1522,1606
403.2,1535,1622
403.6,1504,1596
404.1,1507,1589
404.6,1527,1611
405,1530,1610
405.5,1541,1622
406,1505,1586
