Time,Mon Nov 25 14:46:18 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,27.97
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1451,1537
338.1,1406,1497
338.5,1560,1650
339,1440,1522
339.4,1483,1573
339.9,1372,1452
340.3,1580,1667
340.8,1578,1669
341.3,1266,1352
341.7,1482,1566
342.2,1572,1660
342.6,1456,1543
343.1,1535,1622
343.5,1557,1650
344,1560,1643
344.5,1505,1594
344.9,1496,1584
345.4,1488,1579
345.8,1477,1564
346.3,1547,1638
346.7,1528,1619
347.2,1426,1522
347.7,1517,1608
348.1,1493,1581
348.6,1350,1437
349,1567,1648
349.5,1501,1588
349.9,1563,1649
350.4,1435,1518
350.9,1502,1588
351.3,1576,1665
351.8,1527,1621
352.2,1567,1658
352.7,1471,1563
353.1,1474,1567
353.6,1539,1629
354.1,1515,1601
354.5,1427,1517
355,1434,1520
355.4,1526,1613
355.9,1530,1620
356.3,1555,1642
356.8,1511,1603
357.3,1550,1636
357.7,1505,1596
358.2,1569,1656
358.6,1518,1607
359.1,1572,1660
359.5,1522,1611
360,1496,1582
360.5,1553,1641
360.9,1520,1612
361.4,1501,1589
361.8,1567,1661
362.3,1462,1556
362.7,1454,1542
363.2,1503,1592
363.7,1552,1640
364.1,1559,1650
364.6,1544,1636
365,1419,1502
365.5,1364,1447
366,1225,1292
366.4,1440,1530
366.9,1487,1577
367.3,1546,1635
367.8,1578,1665
368.2,1576,1670
368.7,1433,1520
369.2,1504,1597
369.6,1529,1622
370.1,1538,1628
370.5,1527,1615
371,1527,1613
371.5,1427,1508
371.9,1419,1504
372.4,1500,1589
372.8,1513,1600
373.3,1525,1611
373.8,1529,1620
374.2,1559,1649
374.7,1541,1629
375.1,1496,1584
375.6,1561,1643
376,1515,1604
376.5,1460,1551
377,1549,1635
377.4,1559,1651
377.9,1471,1560
378.3,1528,1613
378.8,1596,1676
379.3,1565,1652
379.7,1522,1604
380.2,1525,1613
380.6,1589,1677
381.1,1529,1617
381.6,1543,1629
382,1526,1616
382.5,1540,1629
382.9,1550,1642
383.4,1571,1659
383.9,1492,1579
384.3,1507,1591
384.8,1523,1609
385.2,1479,1569
385.7,1475,1564
386.2,1583,1673
386.6,1517,1607
387.1,1426,1514
387.5,1550,1643
388,1560,1652
388.5,1409,1497
388.9,1587,1676
389.4,1578,1671
389.8,1549,1638
390.3,1436,1522
390.8,1541,1625
391.2,1520,1609
391.7,1502,1589
392.1,1536,1626
392.6,1495,1588
393.1,1537,1624
393.5,1468,1549
394,1597,1688
394.4,1278,1369
394.9,1546,1635
395.4,1547,1634
395.8,1579,1666
396.3,1561,1652
396.7,1504,1591
397.2,1557,1648
397.7,1490,1563
398.1,1538,1625
398.6,1398,1478
399,1575,1663
