Time,Wed Jan  8 12:42:26 2020
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,27.54
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1451,1539
338.1,1408,1493
338.5,1558,1640
339,1441,1525
339.4,1483,1569
339.9,1375,1459
340.3,1578,1664
340.8,1575,1662
341.3,1271,1357
341.7,1482,1569
342.2,1569,1653
342.6,1457,1540
343.1,1534,1618
343.5,1555,1645
344,1558,1641
344.5,1505,1589
344.9,1495,1582
345.4,1488,1574
345.8,1477,1565
346.3,1546,1634
346.7,1527,1616
347.2,1428,1512
347.7,1516,1602
348.1,1493,1576
348.6,1354,1437
349,1565,1641
349.5,1500,1588
349.9,1561,1653
350.4,1437,1518
350.9,1501,1581
351.3,1574,1659
351.8,1526,1618
352.2,1565,1655
352.7,1471,1554
353.1,1475,1561
353.6,1538,1623
354.1,1514,1593
354.5,1428,1517
355,1435,1518
355.4,1524,1605
355.9,1529,1619
356.3,1553,1638
356.8,1511,1599
357.3,1548,1635
357.7,1504,1590
358.2,1567,1653
358.6,1517,1603
359.1,1569,1651
359.5,1521,1607
360,1496,1585
360.5,1551,1638
360.9,1519,1612
361.4,1501,1586
361.8,1565,1645
362.3,1463,1554
362.7,1455,1546
363.2,1502,1589
363.7,1550,1634
364.1,1557,1641
364.6,1543,1629
365,1420,1507
365.5,1367,1448
366,1231,1304
366.4,1441,1526
366.9,1487,1574
367.3,1544,1627
367.8,1575,1662
368.2,1574,1661
368.7,1435,1520
369.2,1504,1585
369.6,1528,1614
370.1,1536,1618
370.5,1526,1613
371,1526,1611
371.5,1428,1508
371.9,1421,1498
372.4,1499,1583
372.8,1513,1605
373.3,1524,1611
373.8,1527,1615
374.2,1557,1639
374.7,1539,1627
375.1,1495,1582
375.6,1559,1647
376,1514,1599
376.5,1460,1544
377,1547,1632
377.4,1557,1641
377.9,1472,1561
378.3,1527,1611
378.8,1593,1667
379.3,1562,1646
379.7,1521,1606
380.2,1524,1612
380.6,1586,1687
381.1,1528,1611
381.6,1541,1627
382,1525,1609
382.5,1539,1628
382.9,1548,1635
383.4,1569,1652
383.9,1492,1580
384.3,1506,1592
384.8,1522,1606
385.2,1479,1565
385.7,1475,1558
386.2,1580,1660
386.6,1516,1604
387.1,1427,1510
387.5,1548,1638
388,1558,1641
388.5,1410,1497
388.9,1584,1669
389.4,1576,1658
389.8,1547,1637
390.3,1437,1521
390.8,1539,1622
391.2,1519,1605
391.7,1501,1588
392.1,1534,1616
392.6,1495,1578
393.1,1536,1627
393.5,1468,1554
394,1594,1684
394.4,1283,1370
394.9,1544,1625
395.4,1545,1632
395.8,1577,1658
396.3,1559,1647
396.7,1504,1588
397.2,1555,1645
397.7,1490,1568
398.1,1537,1616
398.6,1400,1479
399,1573,1657
399.5,1509,1592
400,1569,1657
400.4,1563,1648
400.9,1560,1649
401.3,1560,1642
401.8,1523,1610
402.3,1515,1606
402.7,1522,1612
403.2,1534,1620
403.6,1504,1593
404.1,1507,1592
404.6,1527,1612
405,1530,1617
405.5,1540,1625
406,1505,1584
406.4,1464,1548
406.9,1569,1650
407.3,1533,1618
407.8,1514,1601
408.3,1560,1650
408.7,1353,1436
409.2,1559,1640
409.6,1521,1603
410.1,1561,1649
410.6,1557,1644
411,1503,1587
411.5,1469,1554
412,1513,1598
412.4,1578,1663
412.9,1557,1642
413.3,1587,1666
413.8,1515,1604
414.3,1503,1586
414.7,1542,1626
415.2,1548,1644
415.6,1543,1630
416.1,1520,1603
416.6,1558,1646
417,1598,1679
417.5,1480,1564
418,1559,1645
418.4,1532,1617
418.9,1319,1398
419.3,1441,1529
419.8,1558,1645
420.3,1552,1640
420.7,1460,1542
421.2,1472,1555
421.7,1552,1637
422.1,1375,1462
422.6,1496,1581
423,1548,1636
423.5,1580,1663
424,1498,1580
424.4,1490,1581
424.9,1585,1668
425.4,1564,1649
425.8,1526,1613
426.3,1417,1496
426.7,1564,1650
427.2,1553,1637
427.7,1517,1604
428.1,1495,1578
428.6,1481,1567
429.1,1569,1654
429.5,1494,1578
430,1541,1627
430.4,1621,1705
430.9,1564,1647
431.4,1520,1605
431.8,1550,1637
432.3,1542,1638
432.8,1585,1670
433.2,1466,1553
433.7,1475,1555
434.1,1549,1632
434.6,1582,1671
435.1,1471,1554
435.5,1557,1644
436,1523,1602
436.5,1495,1578
436.9,1459,1566
437.4,1516,1604
437.9,1382,1465
438.3,1536,1622
438.8,1542,1628
439.2,1565,1649
439.7,1554,1649
440.2,1365,1455
440.6,1434,1521
441.1,1556,1638
441.6,1570,1654
442,1471,1560
442.5,1580,1664
443,1544,1632
443.4,1521,1602
443.9,1488,1580
444.3,1496,1555
444.8,1539,1624
445.3,1586,1674
445.7,1361,1447
446.2,1551,1635
446.7,1559,1643
447.1,1546,1631
447.6,1532,1622
448.1,1448,1539
448.5,1520,1603
449,1525,1617
449.5,1501,1589
449.9,1546,1632
450.4,1523,1604
450.8,1419,1504
451.3,1568,1650
451.8,1596,1679
452.2,1516,1608
452.7,1612,1696
453.2,1591,1680
453.6,1542,1628
454.1,1496,1585
454.6,1551,1637
455,1500,1587
455.5,1541,1630
456,1542,1627
456.4,1495,1584
456.9,1610,1688
457.4,1542,1628
457.8,1474,1562
458.3,1375,1452
458.7,1568,1653
459.2,1585,1668
459.7,1526,1616
460.1,1490,1574
460.6,1532,1619
461.1,1503,1591
461.5,1571,1653
462,1530,1615
462.5,1572,1661
462.9,1535,1618
463.4,1400,1480
463.9,1465,1544
464.3,1549,1633
464.8,1554,1639
465.3,1526,1608
465.7,1518,1608
466.2,1432,1518
466.7,1545,1631
467.1,1561,1644
467.6,1544,1627
468.1,1529,1622
468.5,1496,1581
469,1491,1577
469.4,1577,1663
469.9,1561,1647
470.4,1562,1647
470.8,1520,1607
471.3,1618,1703
471.8,1569,1654
472.2,1519,1611
472.7,1477,1561
473.2,1485,1570
473.6,1479,1567
474.1,1598,1673
474.6,1561,1647
475,1507,1598
475.5,1533,1621
476,1510,1594
476.4,1533,1618
476.9,1557,1645
477.4,1523,1602
477.8,1550,1634
478.3,1457,1539
478.8,1535,1616
479.2,1538,1617
479.7,1555,1641
480.2,1527,1609
480.6,1554,1638
481.1,1442,1531
481.6,1531,1622
482,1506,1591
482.5,1546,1633
483,1547,1639
483.4,1551,1637
483.9,1554,1642
484.4,1524,1608
484.8,1581,1663
485.3,1568,1653
485.8,1539,1622
486.2,1533,1619
486.7,1536,1628
487.2,1564,1651
487.6,1535,1621
488.1,1490,1575
488.6,1565,1651
489,1531,1617
489.5,1551,1637
490,1559,1643
490.4,1628,1710
490.9,1479,1562
491.4,1560,1645
491.8,1546,1635
492.3,1536,1624
492.8,1609,1691
493.2,1570,1657
493.7,1497,1584
494.2,1544,1632
494.6,1530,1618
495.1,1558,1642
495.6,1449,1538
496,1506,1591
496.5,1469,1560
497,1519,1607
497.5,1500,1584
497.9,1517,1600
498.4,1581,1666
498.9,1439,1513
499.3,1538,1622
499.8,1542,1631
500.3,1544,1633
500.7,1559,1648
501.2,1346,1426
501.7,1449,1535
502.1,1487,1576
502.6,1527,1615
503.1,1488,1578
503.5,1558,1644
504,1534,1617
504.5,1497,1587
504.9,1572,1661
505.4,1501,1580
505.9,1545,1628
506.3,1525,1610
506.8,1528,1611
507.3,1504,1587
507.8,1437,1521
508.2,1528,1615
508.7,1521,1612
509.2,1411,1492
509.6,1376,1462
510.1,1496,1580
510.6,1493,1572
511,1580,1668
511.5,1549,1635
512,1529,1613
512.4,1566,1648
512.9,1564,1650
513.4,1474,1556
513.8,1486,1578
514.3,1575,1661
514.8,1566,1654
515.3,1454,1540
515.7,1478,1560
516.2,1587,1675
516.7,1462,1549
517.1,1531,1619
517.6,1503,1588
518.1,1533,1616
518.5,1530,1609
519,1415,1496
519.5,1507,1595
519.9,1556,1643
520.4,1538,1625
520.9,1515,1605
521.4,1446,1532
521.8,1506,1594
522.3,1473,1559
522.8,1551,1634
523.2,1455,1545
523.7,1523,1612
524.2,1358,1435
524.6,1522,1608
525.1,1585,1670
525.6,1571,1654
526,1534,1618
526.5,1536,1618
527,1549,1634
527.5,1520,1611
527.9,1535,1622
528.4,1571,1660
528.9,1552,1639
529.3,1397,1485
529.8,1580,1666
530.3,1524,1599
530.7,1553,1638
531.2,1524,1610
531.7,1531,1622
532.2,1500,1588
532.6,1545,1632
533.1,1553,1640
533.6,1530,1615
534,1557,1648
534.5,1514,1603
535,1553,1642
535.4,1534,1620
535.9,1550,1638
536.4,1425,1507
536.9,1584,1670
537.3,1502,1588
537.8,1562,1651
538.3,1539,1628
538.7,1593,1679
539.2,1576,1665
539.7,1547,1630
540.2,1479,1559
540.6,1543,1629
541.1,1532,1618
541.6,1538,1623
542,1577,1663
542.5,1536,1619
543,1547,1637
543.5,1530,1609
543.9,1547,1633
544.4,1521,1603
544.9,1477,1565
545.3,1533,1622
545.8,1561,1648
546.3,1525,1617
546.7,1509,1598
547.2,1542,1599
547.7,1538,1625
548.2,1566,1648
548.6,1554,1643
549.1,1472,1558
549.6,1576,1664
550,1523,1609
550.5,1499,1582
551,1540,1625
551.5,1575,1658
551.9,1545,1626
552.4,1505,1590
552.9,1545,1631
553.3,1558,1648
553.8,1462,1548
554.3,1531,1611
554.8,1555,1639
555.2,1347,1428
555.7,1582,1664
556.2,1555,1646
556.7,1581,1668
557.1,1543,1631
557.6,1557,1644
558.1,1518,1607
558.5,1476,1564
559,1500,1582
559.5,1577,1679
560,1538,1626
560.4,1537,1624
560.9,1522,1605
561.4,1549,1636
561.8,1489,1578
562.3,1559,1649
562.8,1523,1607
563.3,1533,1616
563.7,1547,1637
564.2,1352,1435
564.7,1469,1554
565.2,1414,1506
565.6,1509,1588
566.1,1585,1670
566.6,1572,1666
567,1550,1638
567.5,1545,1632
568,1536,1622
568.5,1501,1584
568.9,1492,1577
569.4,1518,1600
569.9,1472,1561
570.4,1484,1566
570.8,1547,1633
571.3,1550,1635
571.8,1546,1633
572.2,1508,1596
572.7,1556,1640
573.2,1521,1607
573.7,1561,1646
574.1,1542,1627
574.6,1566,1652
575.1,1580,1667
575.6,1554,1638
576,1518,1614
576.5,1507,1591
577,1577,1664
577.4,1456,1545
577.9,1517,1604
578.4,1458,1548
578.9,1533,1621
579.3,1479,1566
579.8,1515,1603
580.3,1544,1629
580.8,1532,1622
581.2,1521,1607
581.7,1554,1637
582.2,1560,1645
582.7,1383,1457
583.1,1461,1549
583.6,1465,1546
584.1,1466,1547
584.6,1568,1656
585,1564,1649
585.5,1531,1611
586,1530,1618
586.4,1565,1655
586.9,1561,1652
587.4,1570,1654
587.9,836,914
588.3,1517,1605
588.8,1459,1544
589.3,1494,1585
589.8,1540,1632
590.2,1522,1607
590.7,1571,1657
591.2,1549,1634
591.7,1466,1549
592.1,1540,1633
592.6,1469,1553
593.1,1582,1665
593.6,1555,1642
594,1496,1585
594.5,1453,1541
595,1434,1520
595.5,1453,1551
595.9,1525,1611
596.4,1461,1548
596.9,1483,1572
597.4,1559,1646
597.8,1594,1677
598.3,1568,1658
598.8,1525,1610
599.3,1560,1654
599.7,1583,1669
600.2,1518,1612
600.7,1541,1632
601.2,1445,1531
601.6,1566,1649
602.1,1587,1674
602.6,1546,1639
603.1,1564,1650
603.5,1383,1474
604,1515,1599
604.5,1570,1658
605,1544,1623
605.4,1474,1564
605.9,1499,1587
606.4,1526,1615
606.9,1489,1583
607.3,1531,1616
607.8,1552,1637
608.3,1413,1501
608.8,1392,1476
609.2,1546,1632
609.7,1507,1597
610.2,1537,1626
610.7,1452,1539
611.1,1488,1573
611.6,1581,1663
612.1,1554,1643
612.6,1548,1633
613,1589,1676
613.5,1564,1650
614,1449,1539
614.5,1529,1615
614.9,1250,1324
615.4,1534,1618
615.9,1505,1597
616.4,1543,1626
616.9,1563,1647
617.3,1533,1622
617.8,1514,1598
618.3,1599,1687
618.8,1600,1685
619.2,1568,1658
619.7,1556,1646
620.2,1411,1490
620.7,1531,1619
621.1,1567,1658
621.6,1483,1566
622.1,1562,1647
622.6,1430,1512
623,1537,1624
623.5,1562,1646
624,1544,1625
624.5,1517,1602
625,1553,1637
625.4,1567,1654
