Time,Tue Nov 26 10:23:52 2019
Serial Number,S10535
Integration time (microseconds),5000000
Sensor temperature,27.65
Wavelengths (nm),Dark (counts),Intensity (counts)
337.6,1451,1536
338.1,1407,1492
338.5,1559,1644
339,1441,1522
339.4,1483,1567
339.9,1374,1455
340.3,1578,1660
340.8,1576,1659
341.3,1270,1355
341.7,1482,1568
342.2,1570,1658
342.6,1457,1544
343.1,1534,1620
343.5,1555,1641
344,1558,1638
344.5,1505,1589
344.9,1495,1583
345.4,1488,1576
345.8,1477,1567
346.3,1546,1631
346.7,1527,1614
347.2,1427,1520
347.7,1516,1605
348.1,1493,1577
348.6,1353,1434
349,1565,1650
349.5,1500,1587
349.9,1561,1647
350.4,1436,1519
350.9,1502,1587
351.3,1574,1658
351.8,1526,1618
352.2,1565,1651
352.7,1471,1552
353.1,1474,1569
353.6,1538,1624
354.1,1514,1595
354.5,1428,1512
355,1435,1520
355.4,1525,1608
355.9,1529,1619
356.3,1554,1637
356.8,1511,1599
357.3,1549,1635
357.7,1504,1595
358.2,1568,1651
358.6,1518,1607
359.1,1570,1657
359.5,1521,1608
360,1496,1579
360.5,1552,1643
360.9,1519,1605
361.4,1501,1587
361.8,1565,1649
362.3,1462,1549
362.7,1455,1533
363.2,1503,1588
363.7,1551,1630
364.1,1558,1647
364.6,1543,1633
365,1420,1505
365.5,1366,1446
366,1230,1302
366.4,1441,1532
366.9,1487,1578
367.3,1545,1626
367.8,1576,1658
368.2,1574,1662
368.7,1434,1519
369.2,1504,1593
369.6,1528,1613
370.1,1537,1621
370.5,1527,1613
371,1526,1610
371.5,1428,1511
371.9,1420,1506
372.4,1499,1588
372.8,1513,1597
373.3,1524,1604
373.8,1528,1616
374.2,1558,1648
374.7,1539,1624
375.1,1495,1584
375.6,1560,1646
376,1514,1597
376.5,1460,1548
377,1547,1630
377.4,1558,1645
377.9,1472,1553
378.3,1527,1613
378.8,1594,1670
379.3,1563,1646
379.7,1521,1608
380.2,1524,1613
380.6,1587,1682
381.1,1528,1615
381.6,1542,1629
382,1525,1611
382.5,1539,1626
382.9,1549,1635
383.4,1570,1653
383.9,1492,1579
384.3,1506,1595
384.8,1522,1612
385.2,1479,1563
385.7,1475,1561
386.2,1581,1666
386.6,1516,1605
387.1,1427,1518
